Passenger_Id,pclass,survived,name_with_salutions,name_without_salutions,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,home_dest
734,2nd,1,"Williams, Mr. Charles Eugene","Williams,  Charles Eugene",male,,0,0,244373,13.0,,Southampton,14,"Harrow, England"
735,3rd,0,"Panula, Master. Eino Viljami","Panula, Master. Eino Viljami",male,1.0,4,1,3101295,39.6875,,Southampton,,
736,3rd,0,"Alexander, Mr. William","Alexander,  William",male,26.0,0,0,3474,7.8875,,Southampton,,"England Albion, NY"
737,3rd,0,"Toufik, Mr. Nakli","Toufik,  Nakli",male,,0,0,2641,7.2292,,Cherbourg,,
738,3rd,0,"Heininen, Miss. Wendla Maria","Heininen,  Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,Southampton,,
739,3rd,0,"Goodwin, Master. William Frederick","Goodwin, Master. William Frederick",male,11.0,5,2,CA 2144,46.9,,Southampton,,"Wiltshire, England Niagara Falls, NY"
740,3rd,0,"O'Brien, Mr. Timothy","O'Brien,  Timothy",male,,0,0,330979,7.8292,,Queenstown,,
741,3rd,0,"Olsen, Mr. Karl Siegwart Andreas","Olsen,  Karl Siegwart Andreas",male,42.0,0,1,4579,8.4042,,Southampton,,
742,1st,1,"Carter, Miss. Lucile Polk","Carter, Lucile Polk",female,14.0,1,2,113760,120.0,B96 B98,Southampton,4,"Bryn Mawr, PA"
743,1st,0,"Compton, Mr. Alexander Taylor Jr","Compton, Alexander Taylor Jr",male,37.0,1,1,PC 17756,83.1583,E52,Cherbourg,,"Lakewood, NJ"
744,3rd,0,"Ali, Mr. Ahmed","Ali,  Ahmed",male,24.0,0,0,SOTON/O.Q. 3101311,7.05,,Southampton,,
745,3rd,1,"Lam, Mr. Ali","Lam,  Ali",male,,0,0,1601,56.4958,,Southampton,C,
746,3rd,0,"Dennis, Mr. Samuel","Dennis,  Samuel",male,22.0,0,0,A/5 21172,7.25,,Southampton,,
747,2nd,1,"Garside, Miss. Ethel","Garside,  Ethel",female,34.0,0,0,243880,13.0,,Southampton,12,"Brooklyn, NY"
748,3rd,0,"Sage, Mr. Douglas Bullen","Sage,  Douglas Bullen",male,,8,2,CA. 2343,69.55,,Southampton,,
749,1st,0,"Jones, Mr. Charles Cresson","Jones,  Charles Cresson",male,46.0,0,0,694,26.0,,Southampton,,"Bennington, VT"
750,2nd,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)","Clarke,  Charles V (Ada Maria Winfield)",female,28.0,1,0,2003,26.0,,Southampton,14,"England / San Francisco, CA"
751,3rd,0,"O'Connor, Mr. Patrick","O'Connor,  Patrick",male,,0,0,366713,7.75,,Queenstown,,
752,1st,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)","Hippach,  Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,Cherbourg,4,"Chicago, IL"
753,3rd,0,"Robins, Mr. Alexander A","Robins,  Alexander A",male,50.0,1,0,A/5. 3337,14.5,,Southampton,,
754,3rd,1,"Mullens, Miss. Katherine ""Katie""","Mullens,  Katherine ""Katie""",female,,0,0,35852,7.7333,,Queenstown,16,
755,3rd,0,"Rice, Master. George Hugh","Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Queenstown,,
756,3rd,0,"Skoog, Master. Karl Thorsten","Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,Southampton,,
757,3rd,0,"Bourke, Miss. Mary","Bourke,  Mary",female,,0,2,364848,7.75,,Queenstown,,"Ireland Chicago, IL"
758,3rd,0,"Novel, Mr. Mansouer","Novel,  Mansouer",male,28.5,0,0,2697,7.2292,,Cherbourg,,
759,1st,0,"Smart, Mr. John Montgomery","Smart,  John Montgomery",male,56.0,0,0,113792,26.55,,Southampton,,"New York, NY"
760,2nd,0,"Banfield, Mr. Frederick James","Banfield,  Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,Southampton,,"Plymouth, Dorset / Houghton, MI"
761,3rd,0,"Warren, Mr. Charles William","Warren,  Charles William",male,,0,0,C.A. 49867,7.55,,Southampton,,
762,2nd,1,"Beane, Mr. Edward","Beane,  Edward",male,32.0,1,0,2908,26.0,,Southampton,13,"Norwich / New York, NY"
763,3rd,0,"Goldsmith, Mr. Nathan","Goldsmith,  Nathan",male,41.0,0,0,SOTON/O.Q. 3101263,7.85,,Southampton,,"Philadelphia, PA"
764,2nd,0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)","Turpin,  William John Robert (Dorothy Ann Wonnacott)",female,27.0,1,0,11668,21.0,,Southampton,,"Plymouth, England"
765,3rd,0,"Thomas, Mr. Charles P","Thomas,  Charles P",male,,1,0,2621,6.4375,,Cherbourg,,
766,1st,1,"Saalfeld, Mr. Adolphe","Saalfeld,  Adolphe",male,,0,0,19988,30.5,C106,Southampton,3,"Manchester, England"
767,1st,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)","Potter,  Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,Cherbourg,7,"Mt Airy, Philadelphia, PA"
768,2nd,0,"Malachard, Mr. Noel","Malachard,  Noel",male,,0,0,237735,15.0458,D,Cherbourg,,Paris
769,2nd,0,"Keane, Mr. Daniel","Keane,  Daniel",male,35.0,0,0,233734,12.35,,Queenstown,,
770,2nd,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)","Collyer,  Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,Southampton,14,"Bishopstoke, Hants / Fayette Valley, ID"
771,1st,1,"Newell, Miss. Madeleine","Newell,  Madeleine",female,31.0,1,0,35273,113.275,D36,Cherbourg,6,"Lexington, MA"
772,2nd,0,"Parkes, Mr. Francis ""Frank""","Parkes,  Francis ""Frank""",male,,0,0,239853,0.0,,Southampton,,Belfast
773,1st,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")","Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,Cherbourg,1,London / Paris
774,1st,1,"Greenfield, Mrs. Leo David (Blanche Strouse)","Greenfield,  Leo David (Blanche Strouse)",female,45.0,0,1,PC 17759,63.3583,D10 D12,Cherbourg,7,"New York, NY"
775,2nd,0,"Mudd, Mr. Thomas Charles","Mudd,  Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,Southampton,,"Halesworth, England"
776,3rd,0,"McNamee, Mrs. Neal (Eileen O'Leary)","McNamee,  Neal (Eileen O'Leary)",female,19.0,1,0,376566,16.1,,Southampton,,
777,3rd,0,"Andersson, Mr. Johan Samuel","Andersson,  Johan Samuel",male,26.0,0,0,347075,7.775,,Southampton,,"Hartford, CT"
778,2nd,0,"Giles, Mr. Ralph","Giles,  Ralph",male,24.0,0,0,248726,13.5,,Southampton,,"West Kensington, London"
779,1st,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)","Ryerson,  Arthur Larned (Emily Maria Borie)",female,48.0,1,3,PC 17608,262.375,B57 B59 B63 B66,Cherbourg,4,"Haverford, PA / Cooperstown, NY"
780,3rd,0,"Cor, Mr. Bartol","Cor,  Bartol",male,35.0,0,0,349230,7.8958,,Southampton,,Austria
781,2nd,1,"Cook, Mrs. (Selena Rogers)","Cook,  (Selena Rogers)",female,22.0,0,0,W./C. 14266,10.5,F33,Southampton,14,Pennsylvania
782,1st,1,"Ryerson, Master. John Borie","Ryerson, Master. John Borie",male,13.0,2,2,PC 17608,262.375,B57 B59 B63 B66,Cherbourg,4,"Haverford, PA / Cooperstown, NY"
783,3rd,1,"McCarthy, Miss. Catherine ""Katie""","McCarthy,  Catherine ""Katie""",female,,0,0,383123,7.75,,Queenstown,15 16,
784,3rd,0,"Asplund, Master. Carl Edgar","Asplund, Master. Carl Edgar",male,5.0,4,2,347077,31.3875,,Southampton,,"Sweden  Worcester, MA"
785,3rd,1,"O'Keefe, Mr. Patrick","O'Keefe,  Patrick",male,,0,0,368402,7.75,,Queenstown,B,
786,1st,0,"Harrington, Mr. Charles H","Harrington,  Charles H",male,,0,0,113796,42.4,,Southampton,,
787,3rd,1,"Krekorian, Mr. Neshan","Krekorian,  Neshan",male,25.0,0,0,2654,7.2292,F E57,Cherbourg,10,
788,3rd,0,"Drazenoic, Mr. Jozef","Drazenoic,  Jozef",male,33.0,0,0,349241,7.8958,,Cherbourg,,"Austria Niagara Falls, NY"
789,2nd,0,"Phillips, Mr. Escott Robert","Phillips,  Escott Robert",male,43.0,0,1,S.O./P.P. 2,21.0,,Southampton,,"Ilfracombe, Devon"
790,3rd,0,"Goldsmith, Mr. Frank John","Goldsmith,  Frank John",male,33.0,1,1,363291,20.525,,Southampton,,"Strood, Kent, England Detroit, MI"
791,3rd,0,"Morley, Mr. William","Morley,  William",male,34.0,0,0,364506,8.05,,Southampton,,
792,3rd,0,"Danbom, Master. Gilbert Sigvard Emanuel","Danbom, Master. Gilbert Sigvard Emanuel",male,0.3333,0,2,347080,14.4,,Southampton,,"Stanton, IA"
793,3rd,0,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)","Vander Planke,  Julius (Emelia Maria Vandemoortele)",female,31.0,1,0,345763,18.0,,Southampton,,
794,2nd,0,"Angle, Mr. William A","Angle,  William A",male,34.0,1,0,226875,26.0,,Southampton,,"Warwick, England"
795,3rd,1,"Nicola-Yarred, Master. Elias","Nicola-Yarred, Master. Elias",male,12.0,1,0,2651,11.2417,,Cherbourg,C,
796,3rd,1,"Sandstrom, Miss. Marguerite Rut","Sandstrom,  Marguerite Rut",female,4.0,1,1,PP 9549,16.7,G6,Southampton,13,
797,3rd,0,"Gustafsson, Mr. Karl Gideon","Gustafsson,  Karl Gideon",male,19.0,0,0,347069,7.775,,Southampton,,"Myren, Sweden New York, NY"
798,1st,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)","Thayer,  John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,Cherbourg,4,"Haverford, PA"
799,3rd,0,"Canavan, Mr. Patrick","Canavan,  Patrick",male,21.0,0,0,364858,7.75,,Queenstown,,"Ireland Philadelphia, PA"
800,3rd,0,"Everett, Mr. Thomas James","Everett,  Thomas James",male,40.5,0,0,C.A. 6212,15.1,,Southampton,,
801,2nd,1,"Reynaldo, Ms. Encarnacion","Reynaldo, Ms. Encarnacion",female,28.0,0,0,230434,13.0,,Southampton,9,Spain
802,3rd,0,"Andersson, Miss. Sigrid Elisabeth","Andersson,  Sigrid Elisabeth",female,11.0,4,2,347082,31.275,,Southampton,,"Sweden Winnipeg, MN"
803,1st,1,"Bradley, Mr. George (""George Arthur Brayton"")","Bradley, George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,Southampton,9,"Los Angeles, CA"
804,3rd,0,"Waelens, Mr. Achille","Waelens,  Achille",male,22.0,0,0,345767,9.0,,Southampton,,"Antwerp, Belgium / Stanton, OH"
805,3rd,1,"de Messemaeker, Mr. Guillaume Joseph","de Messemaeker,  Guillaume Joseph",male,36.5,1,0,345572,17.4,,Southampton,15,"Tampico, MT"
806,2nd,0,"Harper, Rev. John","Harper, Rev. John",male,28.0,0,1,248727,33.0,,Southampton,,"Denmark Hill, Surrey / Chicago"
807,3rd,1,"Heikkinen, Miss. Laina","Heikkinen,  Laina",female,26.0,0,0,STON/O2. 3101282,7.925,,Southampton,,
808,3rd,0,"Caram, Mr. Joseph","Caram,  Joseph",male,,1,0,2689,14.4583,,Cherbourg,,"Ottawa, ON"
809,2nd,1,"Nourney, Mr. Alfred (""Baron von Drachstedt"")","Nourney,  Alfred (""Baron von Drachstedt"")",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,Cherbourg,7,"Cologne, Germany"
810,1st,0,"Weir, Col. John","Weir, Col. John",male,60.0,0,0,113800,26.55,,Southampton,,"England Salt Lake City, Utah"
811,1st,1,"Burns, Miss. Elizabeth Margaret","Burns, Elizabeth Margaret",female,41.0,0,0,16966,134.5,E40,Cherbourg,3,
812,3rd,0,"Kelly, Mr. James","Kelly,  James",male,44.0,0,0,363592,8.05,,Southampton,,
813,3rd,1,"Nakid, Mr. Sahid","Nakid,  Sahid",male,20.0,1,1,2653,15.7417,,Cherbourg,C,
814,1st,0,"Julian, Mr. Henry Forbes","Julian,  Henry Forbes",male,50.0,0,0,113044,26.0,E60,Southampton,,London
815,3rd,0,"Sirayanian, Mr. Orsen","Sirayanian,  Orsen",male,22.0,0,0,2669,7.2292,,Cherbourg,,
816,1st,0,"Franklin, Mr. Thomas Parham","Franklin,  Thomas Parham",male,,0,0,113778,26.55,D34,Southampton,,"Westcliff-on-Sea, Essex"
817,1st,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)","Crosby, Edward Gifford (Catherine Elizabeth Halstead)",female,64.0,1,1,112901,26.55,B26,Southampton,7,"Milwaukee, WI"
818,1st,0,"Harris, Mr. Henry Birkhardt","Harris,  Henry Birkhardt",male,45.0,1,0,36973,83.475,C83,Southampton,,"New York, NY"
819,1st,0,"Kenyon, Mr. Frederick R","Kenyon,  Frederick R",male,41.0,1,0,17464,51.8625,D21,Southampton,,"Southington / Noank, CT"
820,2nd,0,"Bryhl, Mr. Kurt Arnold Gottfrid","Bryhl,  Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,Southampton,,"Skara, Sweden / Rockford, IL"
821,3rd,1,"Tornquist, Mr. William Henry","Tornquist,  William Henry",male,25.0,0,0,LINE,0.0,,Southampton,15,
822,3rd,0,"Hansen, Mr. Claus Peter","Hansen,  Claus Peter",male,41.0,2,0,350026,14.1083,,Southampton,,
823,1st,0,"Douglas, Mr. Walter Donald","Douglas, Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,Cherbourg,,"Deephaven, MN / Cedar Rapids, IA"
824,3rd,0,"Lefebre, Master. Henry Forbes","Lefebre, Master. Henry Forbes",male,,3,1,4133,25.4667,,Southampton,,
825,3rd,0,"Kelly, Mr. James","Kelly,  James",male,34.5,0,0,330911,7.8292,,Queenstown,,
826,1st,1,"Snyder, Mr. John Pillsbury","Snyder,  John Pillsbury",male,24.0,1,0,21228,82.2667,B45,Southampton,7,"Minneapolis, MN"
827,2nd,1,"Bryhl, Miss. Dagmar Jenny Ingeborg ","Bryhl,  Dagmar Jenny Ingeborg ",female,20.0,1,0,236853,26.0,,Southampton,12,"Skara, Sweden / Rockford, IL"
828,3rd,0,"Hart, Mr. Henry","Hart,  Henry",male,,0,0,394140,6.8583,,Queenstown,,
829,3rd,0,"Pasic, Mr. Jakob","Pasic,  Jakob",male,21.0,0,0,315097,8.6625,,Southampton,,
830,2nd,1,"Phillips, Miss. Alice Frances Louisa","Phillips,  Alice Frances Louisa",female,21.0,0,1,S.O./P.P. 2,21.0,,Southampton,12,"Ilfracombe, Devon"
831,2nd,1,"Mellinger, Miss. Madeleine Violet","Mellinger,  Madeleine Violet",female,13.0,0,1,250644,19.5,,Southampton,14,"England / Bennington, VT"
832,1st,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)","Taylor,  Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,Southampton,5 7,"London /  East Orange, NJ"
833,2nd,1,"Walcroft, Miss. Nellie","Walcroft,  Nellie",female,31.0,0,0,F.C.C. 13528,21.0,,Southampton,14,"Mamaroneck, NY"
834,1st,1,"Frolicher, Miss. Hedwig Margaritha","Frolicher,  Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,Cherbourg,5,"Zurich, Switzerland"
835,3rd,0,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")","Katavelas,  Vassilios (""Catavelas Vassilios"")",male,18.5,0,0,2682,7.2292,,Cherbourg,,
836,1st,0,"Widener, Mr. Harry Elkins","Widener,  Harry Elkins",male,27.0,0,2,113503,211.5,C82,Cherbourg,,"Elkins Park, PA"
837,3rd,1,"Ryan, Mr. Edward","Ryan,  Edward",male,,0,0,383162,7.75,,Queenstown,14,
838,1st,1,"Ryerson, Miss. Susan Parker ""Suzette""","Ryerson,  Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,Cherbourg,4,"Haverford, PA / Cooperstown, NY"
839,3rd,0,"Sadowitz, Mr. Harry","Sadowitz,  Harry",male,,0,0,LP 1588,7.575,,Southampton,,
840,2nd,0,"Norman, Mr. Robert Douglas","Norman,  Robert Douglas",male,28.0,0,0,218629,13.5,,Southampton,,Glasgow
841,3rd,0,"O'Sullivan, Miss. Bridget Mary","O'Sullivan,  Bridget Mary",female,,0,0,330909,7.6292,,Queenstown,,
842,3rd,0,"Asim, Mr. Adola","Asim,  Adola",male,35.0,0,0,SOTON/O.Q. 3101310,7.05,,Southampton,,
843,3rd,1,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)","Dyker,  Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,1,0,347072,13.9,,Southampton,16,"West Haven, CT"
844,1st,1,"Woolner, Mr. Hugh","Woolner,  Hugh",male,,0,0,19947,35.5,C52,Southampton,D,"London, England"
845,3rd,1,"Abelseth, Miss. Karen Marie","Abelseth,  Karen Marie",female,16.0,0,0,348125,7.65,,Southampton,16,"Norway Los Angeles, CA"
846,1st,0,"Carrau, Mr. Jose Pedro","Carrau, Jose Pedro",male,17.0,0,0,113059,47.1,,Southampton,,"Montevideo, Uruguay"
847,3rd,1,"O'Driscoll, Miss. Bridget","O'Driscoll,  Bridget",female,,0,0,14311,7.75,,Queenstown,D,
848,2nd,0,"Pain, Dr. Alfred","Pain, Dr. Alfred",male,23.0,0,0,244278,10.5,,Southampton,,"Hamilton, ON"
849,3rd,0,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)","Johnston,  Andrew G (Elizabeth ""Lily"" Watson)",female,,1,2,W./C. 6607,23.45,,Southampton,,
850,2nd,0,"Troupiansky, Mr. Moses Aaron","Troupiansky,  Moses Aaron",male,23.0,0,0,233639,13.0,,Southampton,,
851,1st,1,"Leader, Dr. Alice (Farnham)","Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,Southampton,8,"New York, NY"
852,3rd,0,"Naughton, Miss. Hannah","Naughton,  Hannah",female,,0,0,365237,7.75,,Queenstown,,
853,3rd,0,"McEvoy, Mr. Michael","McEvoy,  Michael",male,,0,0,36568,15.5,,Queenstown,,
854,3rd,0,"Nysveen, Mr. Johan Hansen","Nysveen,  Johan Hansen",male,61.0,0,0,345364,6.2375,,Southampton,,
855,3rd,0,"McMahon, Mr. Martin","McMahon,  Martin",male,,0,0,370372,7.75,,Queenstown,,
856,3rd,0,"Elsbury, Mr. William James","Elsbury,  William James",male,47.0,0,0,A/5 3902,7.25,,Southampton,,"Illinois, USA"
857,3rd,0,"Torber, Mr. Ernst William","Torber,  Ernst William",male,44.0,0,0,364511,8.05,,Southampton,,
858,3rd,0,"Foley, Mr. Joseph","Foley,  Joseph",male,26.0,0,0,330910,7.8792,,Queenstown,,"Ireland Chicago, IL"
859,3rd,0,"Robins, Mrs. Alexander A (Grace Charity Laury)","Robins,  Alexander A (Grace Charity Laury)",female,47.0,1,0,A/5. 3337,14.5,,Southampton,,
860,1st,1,"Maioni, Miss. Roberta","Maioni,  Roberta",female,16.0,0,0,110152,86.5,B79,Southampton,8,
861,3rd,0,"O'Donoghue, Ms. Bridget","O'Donoghue, Ms. Bridget",female,,0,0,364856,7.75,,Queenstown,,
862,1st,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)","Taussig,  Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,Southampton,8,"New York, NY"
863,3rd,0,"Harmer, Mr. Abraham (David Lishin)","Harmer,  Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,Southampton,B,
864,3rd,0,"Fox, Mr. Patrick","Fox,  Patrick",male,,0,0,368573,7.75,,Queenstown,,"Ireland New York, NY"
865,2nd,0,"Montvila, Rev. Juozas","Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,Southampton,,"Worcester, MA"
866,2nd,1,"Ware, Mrs. John James (Florence Louise Long)","Ware,  John James (Florence Louise Long)",female,31.0,0,0,CA 31352,21.0,,Southampton,10,"Bristol, England / New Britain, CT"
867,3rd,0,"Barry, Miss. Julia","Barry,  Julia",female,27.0,0,0,330844,7.8792,,Queenstown,,"New York, NY"
868,3rd,0,"Hansen, Mr. Henry Damsgaard","Hansen,  Henry Damsgaard",male,21.0,0,0,350029,7.8542,,Southampton,,
869,3rd,1,"Moss, Mr. Albert Johan","Moss,  Albert Johan",male,,0,0,312991,7.775,,Southampton,B,
870,2nd,0,"Brown, Mr. Thomas William Solomon","Brown,  Thomas William Solomon",male,60.0,1,1,29750,39.0,,Southampton,,"Cape Town, South Africa / Seattle, WA"
871,3rd,0,"Asplund, Master. Filip Oscar","Asplund, Master. Filip Oscar",male,13.0,4,2,347077,31.3875,,Southampton,,"Sweden Worcester, MA"
872,2nd,0,"Stokes, Mr. Philip Joseph","Stokes,  Philip Joseph",male,25.0,0,0,F.C.C. 13540,10.5,,Southampton,,"Catford, Kent / Detroit, MI"
873,3rd,1,"Stanley, Miss. Amy Zillah Elsie","Stanley,  Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,,Southampton,C,
874,3rd,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)","Hakkarainen,  Pekka Pietari (Elin Matilda Dolck)",female,24.0,1,0,STON/O2. 3101279,15.85,,Southampton,15,
875,3rd,0,"Rosblom, Miss. Salli Helena","Rosblom,  Salli Helena",female,2.0,1,1,370129,20.2125,,Southampton,,
876,3rd,0,"Holthen, Mr. Johan Martin","Holthen,  Johan Martin",male,28.0,0,0,C 4001,22.525,,Southampton,,
877,2nd,0,"del Carlo, Mr. Sebastiano","del Carlo,  Sebastiano",male,29.0,1,0,SC/PARIS 2167,27.7208,,Cherbourg,,"Lucca, Italy / California"
878,2nd,1,"Hart, Miss. Eva Miriam","Hart,  Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,,Southampton,14,"Ilford, Essex / Winnipeg, MB"
879,2nd,0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)","Corey,  Percy C (Mary Phyllis Elizabeth Miller)",female,,0,0,F.C.C. 13534,21.0,,Southampton,,"Upper Burma, India Pittsburgh, PA"
880,3rd,0,"Lindblom, Miss. Augusta Charlotta","Lindblom,  Augusta Charlotta",female,45.0,0,0,347073,7.75,,Southampton,,
881,1st,1,"Davidson, Mrs. Thornton (Orian Hays)","Davidson, Thornton (Orian Hays)",female,27.0,1,2,F.C. 12750,52.0,B71,Southampton,3,"Montreal, PQ"
882,1st,0,"Head, Mr. Christopher","Head,  Christopher",male,42.0,0,0,113038,42.5,B11,Southampton,,London / Middlesex
883,3rd,0,"Sage, Miss. Ada","Sage,  Ada",female,,8,2,CA. 2343,69.55,,Southampton,,
884,3rd,1,"Sandstrom, Miss. Beatrice Irene","Sandstrom,  Beatrice Irene",female,1.0,1,1,PP 9549,16.7,G6,Southampton,13,
885,1st,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)","Douglas, Frederick Charles (Mary Helene Baxter)",female,27.0,1,1,PC 17558,247.5208,B58 B60,Cherbourg,6,"Montreal, PQ"
886,1st,0,"Warren, Mr. Frank Manley","Warren,  Frank Manley",male,64.0,1,0,110813,75.25,D37,Cherbourg,,"Portland, OR"
887,3rd,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)","Danbom,  Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,347080,14.4,,Southampton,,"Stanton, IA"
888,3rd,0,"Zakarian, Mr. Mapriededer","Zakarian,  Mapriededer",male,26.5,0,0,2656,7.225,,Cherbourg,,
889,3rd,0,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""","Riihivouri,  Susanna Juhantytar ""Sanni""",female,22.0,0,0,3101295,39.6875,,Southampton,,
890,2nd,1,"Sincock, Miss. Maude","Sincock,  Maude",female,20.0,0,0,C.A. 33112,36.75,,Southampton,11,"Cornwall / Hancock, MI"
891,3rd,0,"Skoog, Miss. Margit Elizabeth","Skoog,  Margit Elizabeth",female,2.0,3,2,347088,27.9,,Southampton,,
892,2nd,0,"Louch, Mr. Charles Alexander","Louch,  Charles Alexander",male,50.0,1,0,SC/AH 3085,26.0,,Southampton,,"Weston-Super-Mare, Somerset"
893,3rd,0,"Salonen, Mr. Johan Werner","Salonen,  Johan Werner",male,39.0,0,0,3101296,7.925,,Southampton,,
894,3rd,0,"Bourke, Mrs. John (Catherine)","Bourke,  John (Catherine)",female,32.0,1,1,364849,15.5,,Queenstown,,"Ireland Chicago, IL"
895,3rd,0,"Flynn, Mr. John","Flynn,  John",male,,0,0,368323,6.95,,Queenstown,,
896,2nd,0,"Slemen, Mr. Richard James","Slemen,  Richard James",male,35.0,0,0,28206,10.5,,Southampton,,Cornwall
897,2nd,0,"Carbines, Mr. William","Carbines,  William",male,19.0,0,0,28424,13.0,,Southampton,,"St Ives, Cornwall / Calumet, MI"
898,3rd,0,"Shellard, Mr. Frederick William","Shellard,  Frederick William",male,,0,0,C.A. 6212,15.1,,Southampton,,
899,3rd,0,"Wiseman, Mr. Phillippe","Wiseman,  Phillippe",male,,0,0,A/4. 34244,7.25,,Southampton,,
900,3rd,0,"Meanwell, Miss. (Marion Ogden)","Meanwell,  (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,Southampton,,
901,3rd,0,"Kiernan, Mr. Philip","Kiernan,  Philip",male,,1,0,367229,7.75,,Queenstown,,
902,3rd,0,"Kink, Mr. Vincenz","Kink,  Vincenz",male,26.0,2,0,315151,8.6625,,Southampton,,
903,1st,0,"Hays, Mr. Charles Melville","Hays,  Charles Melville",male,55.0,1,1,12749,93.5,B69,Southampton,,"Montreal, PQ"
904,3rd,1,"McCormack, Mr. Thomas Joseph","McCormack,  Thomas Joseph",male,,0,0,367228,7.75,,Queenstown,,
905,1st,0,"Rood, Mr. Hugh Roscoe","Rood,  Hugh Roscoe",male,,0,0,113767,50.0,A32,Southampton,,"Seattle, WA"
906,3rd,0,"Dean, Mr. Bertram Frank","Dean,  Bertram Frank",male,26.0,1,2,C.A. 2315,20.575,,Southampton,,"Devon, England Wichita, KS"
907,3rd,0,"Minkoff, Mr. Lazar","Minkoff,  Lazar",male,21.0,0,0,349211,7.8958,,Southampton,,
908,3rd,0,"Dahlberg, Miss. Gerda Ulrika","Dahlberg,  Gerda Ulrika",female,22.0,0,0,7552,10.5167,,Southampton,,"Norrlot, Sweden Chicago, IL"
909,3rd,0,"Barton, Mr. David John","Barton,  David John",male,22.0,0,0,324669,8.05,,Southampton,,"England New York, NY"
910,1st,1,"Spedden, Master. Robert Douglas","Spedden, Master. Robert Douglas",male,6.0,0,2,16966,134.5,E34,Cherbourg,3,"Tuxedo Park, NY"
911,1st,0,"Maguire, Mr. John Edward","Maguire,  John Edward",male,30.0,0,0,110469,26.0,C106,Southampton,,"Brockton, MA"
912,1st,1,"Salomon, Mr. Abraham L","Salomon,  Abraham L",male,,0,0,111163,26.0,,Southampton,1,"New York, NY"
913,3rd,0,"Webber, Mr. James","Webber,  James",male,,0,0,SOTON/OQ 3101316,8.05,,Southampton,,
914,3rd,0,"Peltomaki, Mr. Nikolai Johannes","Peltomaki,  Nikolai Johannes",male,25.0,0,0,STON/O 2. 3101291,7.925,,Southampton,,
915,1st,0,"Rosenshine, Mr. George (""Mr George Thorne"")","Rosenshine,  George (""Mr George Thorne"")",male,46.0,0,0,PC 17585,79.2,,Cherbourg,,"New York, NY"
916,2nd,0,"Lahtinen, Mrs. William (Anna Sylfven)","Lahtinen,  William (Anna Sylfven)",female,26.0,1,1,250651,26.0,,Southampton,,"Minneapolis, MN"
